"reason","phone","row_number","governorate","language","raw_preview"
"invalid_or_missing_phone",,"3362","Baghdad","kurdish","IQ002702 OpenStreetMap Koukh Al Omlat English/Latin   Koukh Al Omlat Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.331286 44.324507 https://w"
"invalid_or_missing_phone",,"3363","Baghdad","kurdish","IQ010102 OpenStreetMap LEVEL1 English/Latin    Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.30545 44.485413 https://www.google.com/maps?q=33"
"invalid_or_missing_phone",,"3364","Baghdad","kurdish","IQ009879 OpenStreetMap Laith Al Kuraishi English/Latin   Laith Al Kuraishi Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.254116 44.492458"
"invalid_or_missing_phone",,"3365","Baghdad","kurdish","IQ002160 OpenStreetMap Layan English/Latin   Layan Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.304303 44.343605 https://www.google.com/maps"
"invalid_or_missing_phone",,"3366","Baghdad","kurdish","IQ001101 OpenStreetMap Leqaa Al Ahiba English/Latin   Leqaa Al Ahiba Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.250295 44.410188 https://w"
"invalid_or_missing_phone",,"3367","Baghdad","kurdish","IQ010541 OpenStreetMap Loualouat Al Ameer English/Latin   Loualouat Al Ameer Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.324516 44.4962"
"invalid_or_missing_phone",,"3368","Baghdad","kurdish","IQ008330 OpenStreetMap Loualouat Al Benok English/Latin   Loualouat Al Benok Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.389164 44.405731 h"
"invalid_or_missing_phone",,"3369","Baghdad","kurdish","IQ000815 OpenStreetMap Luay Center English/Latin   Luay Center Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.253296 44.357288 https://www.goo"
"invalid_or_missing_phone",,"3370","Baghdad","kurdish","IQ011091 OpenStreetMap Luay Diwan English/Latin   Luay Diwan Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.388038 44.485518 https://www.g"
"invalid_or_missing_phone",,"3371","Baghdad","kurdish","IQ006409 OpenStreetMap M& A English/Latin    Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.34883 44.43106 https://www.google.com/maps?q=33.34"
"invalid_or_missing_phone",,"3372","Baghdad","kurdish","IQ010241 OpenStreetMap Maislun English/Latin   Maislun Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.317408 44.470243 https://www.google.com/"
"invalid_or_missing_phone",,"3373","Baghdad","kurdish","IQ010310 OpenStreetMap Mall Baghdad English/Latin   Mall Baghdad Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.313255 44.479354 https://w"
"invalid_or_missing_phone",,"3374","Baghdad","kurdish","IQ006176 OpenStreetMap Mateen Phone English/Latin   Mateen Phone Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.326896 44.45329 https://www.go"
"invalid_or_missing_phone",,"3375","Baghdad","kurdish","IQ007206 OpenStreetMap Max Center English/Latin   Max Center Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.377814 44.338639 https://www.g"
"invalid_or_missing_phone",,"3376","Baghdad","kurdish","IQ001103 OpenStreetMap Max phone English/Latin   Max phone Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.253872 44.409175 https://www.google."
"invalid_or_missing_phone",,"3377","Baghdad","kurdish","IQ007141 OpenStreetMap Metro Center English/Latin   Metro Center Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.368707 44.342536 https://w"
"invalid_or_missing_phone",,"3378","Baghdad","kurdish","IQ000958 OpenStreetMap Mohammed phone tech English/Latin   Mohammed phone tech Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.248379 44.388413"
"invalid_or_missing_phone",,"3379","Baghdad","kurdish","IQ000466 OpenStreetMap Muhanad IDM English/Latin   Muhanad IDM Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.240846 44.32148 https://www.goog"
"invalid_or_missing_phone",,"3380","Baghdad","kurdish","IQ003409 OpenStreetMap Mukhtar Al Huriya English/Latin   Mukhtar Al Huriya Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.353554 44.326259"
"invalid_or_missing_phone",,"3381","Baghdad","kurdish","IQ000048 OpenStreetMap Murtadha Al Hashimy English/Latin   Murtadha Al Hashimy Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.074896 44.34"
"invalid_or_missing_phone",,"3382","Baghdad","kurdish","IQ004821 OpenStreetMap Nabudh Al Mansur English/Latin   Nabudh Al Mansur Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.310039 44.362799 https"
"invalid_or_missing_phone",,"3383","Baghdad","kurdish","IQ000482 OpenStreetMap Nakhel Al Basra English/Latin   Nakhel Al Basra Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.245132 44.304041 https:/"
"invalid_or_missing_phone",,"3384","Baghdad","kurdish","IQ009761 OpenStreetMap Nakhel Al Zuhor English/Latin   Nakhel Al Zuhor Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.543211 44.424873 htt"
"invalid_or_missing_phone",,"3385","Baghdad","kurdish","IQ001246 OpenStreetMap Nasr Al Rayan English/Latin   Nasr Al Rayan Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.295262 44.281888 https://www"
"invalid_or_missing_phone",,"3386","Baghdad","kurdish","IQ000524 OpenStreetMap Nesren Al Shuhada English/Latin   Nesren Al Shuhada Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.250118 44.318105 htt"
"invalid_or_missing_phone",,"3387","Baghdad","kurdish","IQ000635 OpenStreetMap Noor Al Maarifa English/Latin   Noor Al Maarifa Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.244057 44.340984 https:/"
"invalid_or_missing_phone",,"3388","Baghdad","kurdish","IQ003369 OpenStreetMap Noor Al Zahraa English/Latin   Noor Al Zahraa Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.354388 44.319231 https"
"invalid_or_missing_phone",,"3389","Baghdad","kurdish","IQ009451 OpenStreetMap Nozad English/Latin   Nozad Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.415419 44.404477 https://www.google.com/"
"invalid_or_missing_phone",,"3390","Baghdad","kurdish","IQ009508 OpenStreetMap OVI 4 MOBILE English/Latin   OVI 4 MOBILE Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.418286 44.41174 https://ww"
"invalid_or_missing_phone",,"3391","Baghdad","kurdish","IQ003373 OpenStreetMap Oday Mobile English/Latin   Oday Mobile Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.354335 44.320242 https://www"
"invalid_or_missing_phone",,"3392","Baghdad","kurdish","IQ011180 OpenStreetMap PHC in Al-Rash d English/Latin   PHC in Al-Rash d Baghdad بغداد بەغدا Baghdad Finance amenity money_transfer Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.385558 44.5245 https"
"invalid_or_missing_phone",,"3393","Baghdad","kurdish","IQ006117 OpenStreetMap POS - BAGHDAD - AT HOME FOR GIFTS English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   3"
"invalid_or_missing_phone",,"3394","Baghdad","kurdish","IQ006223 OpenStreetMap POS - BAGHDAD - HARIR HOME English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   33.33218"
"invalid_or_missing_phone",,"3395","Baghdad","kurdish","IQ002962 OpenStreetMap POS - BAGHDAD - HAZIM ABOOD English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   33.3184"
"invalid_or_missing_phone",,"3396","Baghdad","kurdish","IQ002749 OpenStreetMap POS - BAGHDAD - SCUSI RESTAURANT English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   33"
"invalid_or_missing_phone",,"3397","Baghdad","kurdish","IQ003963 OpenStreetMap POS - Baghdad - ALSHAHEERA English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   33.29128"
"invalid_or_missing_phone",,"3398","Baghdad","kurdish","IQ007885 OpenStreetMap POS - Baghdad - Al-Ghazal Supermarket English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad"
"invalid_or_missing_phone",,"3399","Baghdad","kurdish","IQ002869 OpenStreetMap POS - Baghdad - Al-Malk Markets English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   33."
"invalid_or_missing_phone",,"3400","Baghdad","kurdish","IQ003028 OpenStreetMap POS - Baghdad - Al-Sayed Jewelry English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   33"
"invalid_or_missing_phone",,"3401","Baghdad","kurdish","IQ004101 OpenStreetMap POS - Baghdad - Al-Shakarchi Sweets English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad  "
"invalid_or_missing_phone",,"3402","Baghdad","kurdish","IQ004172 OpenStreetMap POS - Baghdad - Al-Warda Supermarkets English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad"
"invalid_or_missing_phone",,"3403","Baghdad","kurdish","IQ003946 OpenStreetMap POS - Baghdad - Ali Al-Lami Restaurant & Supermarket English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.i"
"invalid_or_missing_phone",,"3404","Baghdad","kurdish","IQ005736 OpenStreetMap POS - Baghdad - Almaya Rose English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity payment_terminal Private sector / economically relevant Private/economic amenity    NO missing  https://tbi.com.iq/    1 Baghdad   33.3169"
