"external_id","name","name_ar","name_en","name_ku","phone_number","whatsapp","governorate","governorate_ar","category","subcategory","address","city","website","email","facebook","instagram","description","latitude","longitude","rating","source"
"IQ055910","مطعم وكافيه گلي افريكي","مطعم وكافيه گلي افريكي","‏galye avrike restaurant & cafe","","","","Duhok","دهوك","amenity","restaurant","ڕێگای دهۆک - هەولێر, دهۆک","دهۆک","https://menu.mubatech.com/avrike?fbclid=PAAaZhSVcLsJi0F_FJ8omJdmH_BE4F_2GroTuQiwYURiFBtH6t5oVPXnwJY_E_aem_AZCfzfExCuz1_f1Wl97gHezFYLws1j-Nmp7Hys1pYaduZ1Ptdcc-wRfREsv5idNMRvw","","","","","36.825926","43.120455","","OpenStreetMap"
"IQ055915","محطة تعبئة زاویته","محطة تعبئة زاویته","Zawita Fuel Station","بەنزینخانەی زاویتە","","","Duhok","دهوك","amenity","fuel","DUHOK AMEDI, Duhok","Duhok","","","","","","36.90191","43.13392","","OpenStreetMap"
"IQ055966","محطة وقود ستير ويل","محطة وقود ستير ويل","Ster Oil Fuel Station","","","","Duhok","دهوك","amenity","fuel","duhok - zakho, Duhok","Duhok","","","","","","36.88329","42.820647","","OpenStreetMap"
"IQ055972","جامعة جيهان","جامعة جيهان","Cihan University","Zanîngeha Cîhan","+9647501882805","+9647501882805","Duhok","دهوك","amenity","university","Hawshike Street, Hawshike","Hawshike","https://duhokcihan.edu.krd/","info@duhokcihan.edu.krd","cihanduhok2013","cihanuniversityduhok","","36.878391","42.886847","","OpenStreetMap"
"IQ055974","جامعة نوروز - دهوك","جامعة نوروز - دهوك","Nawroz University - Duhok","Zankoya Newroz - Dihok","","","Duhok","دهوك","amenity","university","Duhok, Irak","Duhok, Irak","http://web.nawroz.edu.krd/","","","","","36.86051","42.896557","","OpenStreetMap"
"IQ056011","Nmlie Rest.","","","","","","Duhok","دهوك","amenity","restaurant","Zawa Road, Duhok","Duhok","http://www.nmlie.com/","","","","","36.834466","42.979241","","OpenStreetMap"
"IQ056030","مجمع فاما","مجمع فاما","","","","","Duhok","دهوك","amenity","cafe","جادا ڤەدەر, دهۆک","دهۆک","https://www.instagram.com/fama.complex/","","","","","36.859374","42.962316","","OpenStreetMap"
"IQ056038","XO Shisha and Lounge","","XO Shisha and Lounge","","","","Duhok","دهوك","amenity","cafe","جادا دانيال متران, دهۆک","دهۆک","https://www.instagram.com/xo.duhok/","","","","","36.854177","42.969609","","OpenStreetMap"
"IQ056040","4S Restaurant & Cafe","","","","","","Duhok","دهوك","amenity","restaurant","جادا ئاشتی, دهۆک","دهۆک","https://4s-restaurant-cafe.com/","info@4s-restaurant-cafe.com","https://www.facebook.com/4s.restaurants.cafe","","","36.860825","42.976671","","OpenStreetMap"
"IQ056049","HP Burger","","","","","","Duhok","دهوك","amenity","restaurant","Anwar Mayi Street, دهۆک","دهۆک","https://www.instagram.com/hp_burger_dhk/","","","","","36.861528","42.967615","","OpenStreetMap"
"IQ056053","GRNJIN Dental Center","","","","","","Duhok","دهوك","amenity","dentist","21 Adar St., دهۆک","دهۆک","https://grnjincenter.com/ar","","","","","36.8686","42.978721","","OpenStreetMap"
"IQ056055","تاف للسياجه و السفر","تاف للسياجه و السفر","","","","","Duhok","دهوك","amenity","travel agency","جادا قازی محەمەد, دهۆک","دهۆک","https://tavtravel.com/","info@tavtravel.com","https://www.facebook.com/tavtravel","","","36.867438","42.968569","","OpenStreetMap"
"IQ056059","Marjan 2 Restaurant","","","","","","Duhok","دهوك","amenity","restaurant","دهۆک","دهۆک","","","","","","36.867602","42.975464","","OpenStreetMap"
"IQ056075","mshmsh","","","","","","Duhok","دهوك","amenity","ice_cream","Avabon Street, دهۆک","دهۆک","","","","","","36.879289","42.943353","","OpenStreetMap"
"IQ056146","شيخموس ابونايف","","","","","","Duhok","دهوك","shop","supermarket","Duhok","Duhok","","","","","","36.781086","42.879785","","OpenStreetMap"
"IQ056147","مكتبة جكرخوين","","Gagar khwien stationary","çagar xwèn","","","Duhok","دهوك","shop","stationery","جادا بهار, دهۆک","دهۆک","","","","","","36.780197","42.882318","","OpenStreetMap"
"IQ056148","عطر الشام","","Sham perfume","","","","Duhok","دهوك","shop","department_store","شارع المستوصف, دهۆک","دهۆک","","","","","","36.783403","42.884089","","OpenStreetMap"
"IQ056149","بشير ميراني","","","","","","Duhok","دهوك","shop","supermarket","Duhok","Duhok","","","","","","36.78447","42.886184","","OpenStreetMap"
"IQ056152","علي دكان","","34li market","عەلی دکان","","","Duhok","دهوك","shop","supermarket","Duhok","Duhok","","","","","","36.75503","42.930791","","OpenStreetMap"
"IQ056157","ماركيت ريزان","","Market Rezan","","","","Duhok","دهوك","shop","supermarket","Duhok","Duhok","","","","","","36.717545","42.953845","","OpenStreetMap"
"IQ056161","جهى هشيار","جهى هشيار","","","","","Duhok","دهوك","shop","car_repair","Duhok","Duhok","http://rawan-shear@hotmail.com","rawan-shear@hotmail.com","","","","36.785623","42.898605","","OpenStreetMap"
"IQ056162","Isam","Isam","mitan","Isam","","","Duhok","دهوك","shop","toys","شارع المطار, دهۆک","دهۆک","http://isam.kurdi1982@gmail.com","mkp_6500@yahoo.com","","","","36.78384","42.901214","","OpenStreetMap"
"IQ056164","مكتب و قرطاسية هيفي","","Hive","به ركه ها هيفي","","","Duhok","دهوك","shop","electronics","ڕێگای دهۆک - موسڵ, دهۆک","دهۆک","","mzuory@gmail.com","","","","36.787934","42.913837","","OpenStreetMap"
"IQ056186","مخبز جڤين","","nanpêjya civîn","","","","Duhok","دهوك","shop","bakery","Duhok","Duhok","","","","","","36.792896","42.970518","","OpenStreetMap"
"IQ056187","جكر ماركيت","","jagar market","جةكةر ماركيت","","","Duhok","دهوك","shop","supermarket","كليبدري, دهۆک","دهۆک","","jagar.darwesh92@yahoo.com","","","","36.792014","42.974118","","OpenStreetMap"
"IQ056190","محل 24","","","بازار 24","","","Duhok","دهوك","shop","supermarket","Duhok","Duhok","","","","","","36.788745","42.980149","","OpenStreetMap"
"IQ056196","دلوار کومپیوتەر","","Dilwar Computer","","","","Duhok","دهوك","shop","computer","Duhok","Duhok","","","","","","36.865884","42.816444","","OpenStreetMap"
"IQ056198","تزیاتی و شریناهیێت پاشا","تزیاتی و شریناهیێت پاشا","","Tezyatî u şrînahît paşa","","","Duhok","دهوك","shop","confectionery","مسێریک جادا گشتی, Duhok","Duhok","","bnavi84@gmail.com","","","","36.861877","42.814926","","OpenStreetMap"
"IQ056201","Ahmed Market","","","","","","Duhok","دهوك","shop","convenience","جادا گولان, Semel","Semel","www.ahmed-market.com","indo@ahmed-market.com","","","","36.865621","42.831592","","OpenStreetMap"
"IQ056203","پەرگەها نوژین","پەرگەها نوژین","Nojen Office","قرطاسية نوژين","","","Duhok","دهوك","shop","stationery","جادا گولان, Semel","Semel","","","","","","36.863426","42.833531","","OpenStreetMap"
"IQ056228","مخبز كولستان","","golistan Bakery","Nanbêjiya golistan","","","Duhok","دهوك","shop","bakery","جادا ئازادی, Duhok","Duhok","","danoorey60@yahoo.com","","","","36.856915","42.839318","","OpenStreetMap"
"IQ056232","محمد ريكلام","محمد ريكلام","Mohammed Reklam","مه حه مه د ريكلام","","","Duhok","دهوك","shop","photo","Duhok","Duhok","","bangen_soso@yahoo.com","","","","36.857923","42.847433","","OpenStreetMap"
"IQ056233","زيرنگريا دوبان","زيرنگريا دوبان","Doban Goold","","","","Duhok","دهوك","shop","jewelry","Duhok","Duhok","","bangen_soso@yahoo.com","","","","36.858113","42.846231","","OpenStreetMap"
"IQ056235","harwler","harwler","Semel","سيميل","","","Duhok","دهوك","shop","car_repair","Duhok","Duhok","","","","","","36.859216","42.845044","","OpenStreetMap"
"IQ056236","ايبو صحن","ايبو صحن","","ibo tv","","","Duhok","دهوك","shop","computer","Duhok","Duhok","","","","","","36.858433","42.845822","","OpenStreetMap"
"IQ056240","شيخ فون","","Shex Phone","Shex Phone","","","Duhok","دهوك","shop","mobile_phone","Semel, سێمێل","سێمێل","","","","","","36.858209","42.847221","","OpenStreetMap"
"IQ056243","قرطاسية لاوند","قرطاسية لاوند","Lawand Stationery","","","","Duhok","دهوك","shop","stationery","Duhok","Duhok","http://www.instagrm.com/pargaha_lwand","nomail@pargaha-lawand.com","","","","36.857473","42.842338","","OpenStreetMap"
"IQ056244","قرطاسية لاوند ٢","قرطاسية لاوند ٢","Lawand Stationery 2","","","","Duhok","دهوك","shop","copyshop","Semel","Semel","https://www.instagram.com/pargaha_lawand","nomail@pargaha-lawand.com","","","","36.860292","42.846206","","OpenStreetMap"
"IQ056245","قرطاسية ارام","قرطاسية ارام","Aram Stationery 2","","","","Duhok","دهوك","shop","stationery","Semel","Semel","https://www.instagram.com/aram_print_2015","kordi0go4@gmail.com","","","","36.858271","42.842336","","OpenStreetMap"
"IQ056246","لولاف ايس كريم","لولاف ايس كريم","Lolav Ice Cream","","","","Duhok","دهوك","shop","confectionery","Semel Road, Duhok","Duhok","","","","","","36.859206","42.84435","","OpenStreetMap"
"IQ056257","نەديم ماركيت","","Nadim Market","Nadim Market","","","Duhok","دهوك","shop","convenience","Duhok","Duhok","","","","","","36.851355","42.849146","","OpenStreetMap"
"IQ056269","سولين سنتر","سولين سنتر","Solin Canter","سولين سه نته ر","","","Duhok","دهوك","shop","supermarket","سيميل, Duhok","Duhok","","","","","","36.851216","42.860013","","OpenStreetMap"
"IQ056272","Smyar Tour Semel","","","","","","Duhok","دهوك","shop","travel_agency","شارع طابو, semel","semel","","smyartoursemel@gmail.com","","","","36.850934","42.859916","","OpenStreetMap"
"IQ056280","پیشانگەها برگیز 2","","","","","","Duhok","دهوك","shop","clothes","سيميل, Duhok","Duhok","","","","","","36.857363","42.852535","","OpenStreetMap"
"IQ056281","مكتب سيما","","","","","","Duhok","دهوك","shop","stationery","semel, Duhok","Duhok","","","","","","36.857991","42.847693","","OpenStreetMap"
"IQ056284","قرطاسية و مطبعة ارام","قرطاسية و مطبعة ارام","Aram Print","","","","Duhok","دهوك","shop","copyshop","Semel Road, Semel","Semel","https://www.instagram.com/aram_print_2015","kordi0go4@gmail.com","","","","36.858229","42.847909","","OpenStreetMap"
"IQ056297","معمل باڤي","","Bavi Plastic Factory","کارگەها باڤی یا پلاستیکی","","","Duhok","دهوك","shop","hardware","جادا گولان, Duhok","Duhok","","","","","","36.865772","42.834721","","OpenStreetMap"
"IQ056309","كهى ماركيت","كهى ماركيت","Kahi Market","كه هي ماركيت","","","Duhok","دهوك","shop","supermarket","Duhok","Duhok","","","","","","36.853383","42.865608","","OpenStreetMap"
"IQ056321","شوكو هارت","شوكو هارت","Choco heart","كاركه ها شوكو هارت","","","Duhok","دهوك","shop","confectionery","Duhok","Duhok","http://www.chocoheart.net","info@chocoheart.net","","","","36.875242","42.855277","","OpenStreetMap"
"IQ056327","صناعة دهوك","صناعة دهوك","Duhok Industry","Pîşesazîya Dihok","","","Duhok","دهوك","shop","car_repair","Duhok-Mosul Road, دهۆک","دهۆک","","duhokindustry@shahancompany.com","","","پرۆژێ کۆمەڵگەها خزمەتگۆزاریێن پیشەسازیێن ترۆمبێلان ل دهۆکێ","36.833237","42.911585","","OpenStreetMap"
"IQ056328","دهونات سيد","","","","","","Duhok","دهوك","shop","car_repair","ئالوکا, دهۆک","دهۆک","http://shybmysr8@gmail.com","shybmysr8@gmail.com","","","","36.835215","42.912045","","OpenStreetMap"
"IQ056329","Younis wireman","","","","","","Duhok","دهوك","shop","car_repair","دهۆک","دهۆک","","","","","","36.832062","42.913416","","OpenStreetMap"
"IQ056331","معرض ئاسترو","معرض ئاسترو","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.851435","42.897096","","OpenStreetMap"
"IQ056333","معرض حجي كامل","معرض حجي كامل","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.851709","42.897132","","OpenStreetMap"
"IQ056335","معرض ماستەر","معرض ماستەر","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.852638","42.897901","","OpenStreetMap"
"IQ056336","U Cars","","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.852529","42.897238","","OpenStreetMap"
"IQ056340","معرض امیر","معرض امیر","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.851735","42.899505","","OpenStreetMap"
"IQ056345","معرض داسنیا","معرض داسنیا","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.85237","42.897217","","OpenStreetMap"
"IQ056351","معرض خالد بەرواری","معرض خالد بەرواری","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.852428","42.900174","","OpenStreetMap"
"IQ056353","معرض دالاس","معرض دالاس","","","","","Duhok","دهوك","shop","car","Dohuk Terminal, دهۆک","دهۆک","","","","","","36.852177","42.90012","","OpenStreetMap"
"IQ056356","عمران فون","","Omran Phone","","","","Duhok","دهوك","shop","computer","Tenahi, دهۆک","دهۆک","","rayandoski03@gmail.com","","","","36.858061","42.905282","","OpenStreetMap"
"IQ056358","صالون لیدیا","صالون لیدیا","Lidiya Beautiful","Joankariya lidya","","","Duhok","دهوك","shop","beauty","TENAHİ, دهۆک","دهۆک","","","","","","36.859216","42.90236","","OpenStreetMap"
"IQ056360","لورد فون","","Lord Phone","فون","","","Duhok","دهوك","shop","mobile_phone","TENAHİ, دهۆک","دهۆک","","","","","","36.858897","42.904976","","OpenStreetMap"
"IQ056371","Karam phone","","","كه ره م فون","","","Duhok","دهوك","shop","mobile_phone","Avro City, دهۆک","دهۆک","http://insta.karam.phone","","","","","36.854625","42.910425","","OpenStreetMap"
"IQ056375","Cristal Mall کریستاڵ مول","Cristal Mall کریستاڵ مول","Cristal Mall کریستاڵ مول","Cristal Mall کریستاڵ مول","","","Duhok","دهوك","shop","supermarket","Tenahi, دهۆک","دهۆک","","rayandoski03@gmail.com","","","","36.865409","42.904117","","OpenStreetMap"
"IQ056378","محل ئومید الکهربای پێشانگەها ئومید","محل ئومید الکهربای پێشانگەها ئومید","Omed Electric Store پێشانگەها ئومید","پێشانگەها ئومید محل ئومید الکهربای","","","Duhok","دهوك","shop","electronics","Tenahi, دهۆک","دهۆک","","","","","","36.861665","42.905607","","OpenStreetMap"
"IQ056382","هولند بازار فيلا افرو ستي","","Holland Bazar NR Villa Avro city","هولاند بازار ڤيلا ئه ڤرو ستي","","","Duhok","دهوك","shop","supermarket","جادا ئەڤرو ستی, دهۆک","دهۆک","","","","","","36.863639","42.910089","","OpenStreetMap"
"IQ056384","هولاند بازار","","Holland Bazar NR Villa","هولەند بازار","","","Duhok","دهوك","shop","supermarket","جادا ئەڤرو ستی, دهۆک","دهۆک","","","","","","36.863755","42.910108","","OpenStreetMap"
